film_screening,film_creator,film_title,film_duration_human,film_filename,film_vimeo,film_url
10:25,LaToya Ruby Frazier,,15″,Frazier-Latoya-Ruby_Laser-Liz-Magic_If-Everybodys-Work-Is-Equally-Important.m4v,https://player.vimeo.com/video/133438157,http://ubuvideo.memoryoftheworld.org/Frazier-Latoya-Ruby_Laser-Liz-Magic_If-Everybodys-Work-Is-Equally-Important.m4v
10:25,Abigail Child,,3′,Child-Abigail_Perils_1986.mp4,https://player.vimeo.com/video/133732503,http://ubuvideo.memoryoftheworld.org/Child-Abigail_Perils_1986.mp4
10:29,Kurt Kren,1964 - 864 Ana - Aktion Brus (864 Ana Action Brus),2′,Kren-Kurt_1964_8-64_Ana.mp4,https://player.vimeo.com/video/126884713,http://ubuvideo.memoryoftheworld.org/Kren-Kurt_1964_8-64_Ana.mp4
10:32,Jørgen Roos,,3′,Freddie-Wilhelm_Roos-Jorgen_Eaten-Horizons_1950.avi,https://player.vimeo.com/video/125336501,http://ubuvideo.memoryoftheworld.org/Freddie-Wilhelm_Roos-Jorgen_Eaten-Horizons_1950.avi
10:35,Janek Schaefer,The Freedom of Speech,4′,Schaefer-Janek_The-Freedom-of-Speech.mp4,https://player.vimeo.com/video/129728912,http://ubuvideo.memoryoftheworld.org/Schaefer-Janek_The-Freedom-of-Speech.mp4
10:40,Groupe Medvedkine,Nouvelle Société No5 (1969),7′,GROUPE-MEDVEDKINE_Nouvelle-societe_no5_1969.mp4,https://player.vimeo.com/video/125844353,http://ubuvideo.memoryoftheworld.org/GROUPE-MEDVEDKINE_Nouvelle-societe_no5_1969.mp4
10:48,Marilyn Minter,,60″,Minter-Marilyn_GPC.m4v,https://player.vimeo.com/video/133438216,http://ubuvideo.memoryoftheworld.org/Minter-Marilyn_GPC.m4v
10:49,Claire Fontaine,France (Burnt/Unburnt) (2011),4′,Fontaine-Claire_France-Burning.mp4,https://player.vimeo.com/video/175899371,http://ubuvideo.memoryoftheworld.org/Fontaine-Claire_France-Burning.mp4
10:53,Richard Serra,Surprise Attack (1973),2′,Serra-Richard_SurpriseAttack_1973.mp4,https://player.vimeo.com/video/131732960,http://ubuvideo.memoryoftheworld.org/Serra-Richard_SurpriseAttack_1973.mp4
10:56,Cyprien Gaillard,,1′,Gaillard-Cyprien_palms-wont-grow-here-and-other-myths_part-2.m4v,https://player.vimeo.com/video/133438163,http://ubuvideo.memoryoftheworld.org/Gaillard-Cyprien_palms-wont-grow-here-and-other-myths_part-2.m4v
10:57,David Shrigley,The Letter (2010),2′,Shrigley-David_The-Letter-2010.mp4,https://player.vimeo.com/video/135112373,http://ubuvideo.memoryoftheworld.org/Shrigley-David_The-Letter-2010.mp4
10:59,Sam Taylor-Wood,Method in Madness (1998),9′,Taylor-Wood-Sam_MethodInMadness_1998.mp4,https://player.vimeo.com/video/131793027,http://ubuvideo.memoryoftheworld.org/Taylor-Wood-Sam_MethodInMadness_1998.mp4
11:09,People Like Us (Vicki Bennett),The Look (2009),7′,People-Like-Us_Genre-Collage_The-Look.mp4,https://player.vimeo.com/video/129114660,http://ubuvideo.memoryoftheworld.org/People-Like-Us_Genre-Collage_The-Look.mp4
11:17,Alejandra Salinas and Aeron Bergman,,2′,Salinas_Bergman_a_rival_meme.m4v,https://player.vimeo.com/video/133344842,http://ubuvideo.memoryoftheworld.org/Salinas_Bergman_a_rival_meme.m4v
11:19,Bjørn Melhus,Captain (2005),14′,Melhus-Bjorn_Captain.m4v,,http://ubuvideo.memoryoftheworld.org/Melhus-Bjorn_Captain.m4v
11:33,Imogen Stidworthy,7AM (2005),5′,Stidworthy-Imogen_7AM_2005.iphone.m4v,https://player.vimeo.com/video/131766183,http://ubuvideo.memoryoftheworld.org/Stidworthy-Imogen_7AM_2005.iphone.m4v
