film_screening,film_creator,film_title,film_duration_human,film_filename,film_vimeo,film_url
15:48,Lumière and Company,,2′,Lumiere_Wim-Wenders_1995.mp4,https://player.vimeo.com/video/127785771,http://ubuvideo.memoryoftheworld.org/Lumiere_Wim-Wenders_1995.mp4
15:50,Robert Breer,A Man And His Dog Out For Air (1957),1′,Breer-Robert_A-Man-And-His-Dog-Out-For-Air_1957.mp4,https://player.vimeo.com/video/123575953,http://ubuvideo.memoryoftheworld.org/Breer-Robert_A-Man-And-His-Dog-Out-For-Air_1957.mp4
15:52,Cao Fei,East Wind (2011),9′,Fei-Cao_East-Wind.mp4,https://player.vimeo.com/video/134066372,http://ubuvideo.memoryoftheworld.org/Fei-Cao_East-Wind.mp4
16:02,Bruce Nauman,Manipulating the T-Bar (1966),10′,Nauman-Bruce_Manipulating-the-T-Bar_1966.mp4,https://player.vimeo.com/video/128609900,http://ubuvideo.memoryoftheworld.org/Nauman-Bruce_Manipulating-the-T-Bar_1966.mp4
16:12,Carolee Schneeman,Snows (1967),18′,Schneemann-Carolee_Snows_1967.mp4,https://player.vimeo.com/video/131731846,http://ubuvideo.memoryoftheworld.org/Schneemann-Carolee_Snows_1967.mp4
16:30,,,9′,Mangolte-Babette_Calico-Mingling_1973.m4v,,http://ubuvideo.memoryoftheworld.org/Mangolte-Babette_Calico-Mingling_1973.m4v
16:40,Cory Arcangel,Naptime (2002),1′,Arcangel-Cory_Naptime_2002.mp4,https://player.vimeo.com/video/122679656,http://ubuvideo.memoryoftheworld.org/Arcangel-Cory_Naptime_2002.mp4
16:42,Robert Nelson,,10′,Nelson_Robert_Oh-Dem-Watermelons_1965.mp4,https://player.vimeo.com/video/128612449,http://ubuvideo.memoryoftheworld.org/Nelson_Robert_Oh-Dem-Watermelons_1965.mp4
16:52,Beth B,Thanatopsis (1991),11′,B-Beth_Thanatopsis_1991.mp4,https://player.vimeo.com/video/122701978,http://ubuvideo.memoryoftheworld.org/B-Beth_Thanatopsis_1991.mp4
17:04,Francis Alÿs,When Faith Moves Mountains (2002),15′,Alys-Francis_WhenFaithMovesMountains_2002.mp4,https://player.vimeo.com/video/122663934,http://ubuvideo.memoryoftheworld.org/Alys-Francis_WhenFaithMovesMountains_2002.mp4
17:19,Paweł Althamer and Artur Żmijewski,Do It Yourself (2004),9′,Althamer-Pawel_Do-It-Yourself_2004.mp4,https://player.vimeo.com/video/122663413,http://ubuvideo.memoryoftheworld.org/Althamer-Pawel_Do-It-Yourself_2004.mp4
17:28,Douglas Gordon,Stooges Burn-Out (1995),19′,Gordon-Douglas_Stooges-Burn-Out.mp4,https://player.vimeo.com/video/125526038,http://ubuvideo.memoryoftheworld.org/Gordon-Douglas_Stooges-Burn-Out.mp4
17:48,Howardena Pindell,"Free, White and 21 (1980)",12′,Pindell-Howardena_Free-White-21_1980.iphone.m4v,https://player.vimeo.com/video/135110868,http://ubuvideo.memoryoftheworld.org/Pindell-Howardena_Free-White-21_1980.iphone.m4v
18:00,Ed Atkins,Death Mask 2: The Scent (2010),8′,Atkins-Ed_DEATH-MASK-II.mp4,https://player.vimeo.com/video/124212842,http://ubuvideo.memoryoftheworld.org/Atkins-Ed_DEATH-MASK-II.mp4
18:08,Hollis Frampton,Heterodyne (1967),8′,Frampton_Hollis_Hetrodyne_1967.mp4,https://player.vimeo.com/video/125335085,http://ubuvideo.memoryoftheworld.org/Frampton_Hollis_Hetrodyne_1967.mp4
18:17,Jem Finer,Rhino (2002),1′,Finer_Jem_Rhino_2002.mp4,https://player.vimeo.com/video/125003602,http://ubuvideo.memoryoftheworld.org/Finer_Jem_Rhino_2002.mp4
18:18,Jeremy Blake,Liquid Villa (2000),15′,Blake-Jeremy_Liquid-Villa_2000.mp4,https://player.vimeo.com/video/123527894,http://ubuvideo.memoryoftheworld.org/Blake-Jeremy_Liquid-Villa_2000.mp4
18:33,Åke Hodell,Lågsniff,19′,Hodell-Ake_Lagsniff_1965.mp4,https://player.vimeo.com/video/126873213,http://ubuvideo.memoryoftheworld.org/Hodell-Ake_Lagsniff_1965.mp4
18:53,Keith Sanborn,The Artwork in the Age of its Mechanical Reproducibility by Walter Benjamin as told to Keith Sanborn (1936/1996),3′,Sanborn_Keith_TheArtwork_1936.mp4,https://player.vimeo.com/video/129723112,http://ubuvideo.memoryoftheworld.org/Sanborn_Keith_TheArtwork_1936.mp4
18:56,Thomas Hirschhorn,Thomas Hirschhorn - Thank you (1995),8′,HIrschhorn-Thomas_Thank-You-1995.avi,https://player.vimeo.com/video/134069626,http://ubuvideo.memoryoftheworld.org/HIrschhorn-Thomas_Thank-You-1995.avi
19:05,Jem Finer,Piano Pieces (2008),8′,Finer_Jem_Piano_Pieces_2008.mp4,https://player.vimeo.com/video/125003601,http://ubuvideo.memoryoftheworld.org/Finer_Jem_Piano_Pieces_2008.mp4
19:13,William Kentridge,,8′,Kentridge-William_Stereoscope_1999.mp4,https://player.vimeo.com/video/126882838,http://ubuvideo.memoryoftheworld.org/Kentridge-William_Stereoscope_1999.mp4
19:22,Diana Thater,,5′,Thater-Diana_Rare_2008.mp4,https://player.vimeo.com/video/124047846,http://ubuvideo.memoryoftheworld.org/Thater-Diana_Rare_2008.mp4
19:27,Gary Hill,Site/Recite (a prologue)(1989),4′,Hill-Gary_Site-Recite_1989.mp4,https://player.vimeo.com/video/126872576,http://ubuvideo.memoryoftheworld.org/Hill-Gary_Site-Recite_1989.mp4
19:32,Rirkrit Tiravanija,Untitled 1981 (Experimental Film No. 2) (1981),2′,Tiravanija-Rirkrit_1981_untitled-1981-experimental-film-no-2_a.mp4,https://player.vimeo.com/video/236630480,http://ubuvideo.memoryoftheworld.org/Tiravanija-Rirkrit_1981_untitled-1981-experimental-film-no-2_a.mp4
19:34,György Ligeti,,8′,Ligeti-Gyorgy_Poeme-Symphonique-For-100-Metronomes.mp4,https://player.vimeo.com/video/127784743,http://ubuvideo.memoryoftheworld.org/Ligeti-Gyorgy_Poeme-Symphonique-For-100-Metronomes.mp4
19:43,Alexander Kluge,Feuerlöscher E. A. Winterstein (Fireman E. A. Winterstein) (1968),10′,Kluge-Alexander_Feuerloescher-e.a.-Winterstein.1968.mp4,https://player.vimeo.com/video/126884054,http://ubuvideo.memoryoftheworld.org/Kluge-Alexander_Feuerloescher-e.a.-Winterstein.1968.mp4
19:53,Zoe Beloff,The Bear Dream (2009),4′,Beloff-Zoe_Dream-FIlm_bear_dream.mp4,https://player.vimeo.com/video/123526868,http://ubuvideo.memoryoftheworld.org/Beloff-Zoe_Dream-FIlm_bear_dream.mp4
19:57,Ryan Gander,,60″,Gander-Ryan_Poison-Is-A-Womans-Weapon-Watson.m4v,https://player.vimeo.com/video/133438169,http://ubuvideo.memoryoftheworld.org/Gander-Ryan_Poison-Is-A-Womans-Weapon-Watson.m4v
19:58,John Pilson,Sidewalk (three channel composite) (2003),50″,Pilson-John_Sidewalk-3-channel-composite_2003.mp4,https://player.vimeo.com/video/135110734,http://ubuvideo.memoryoftheworld.org/Pilson-John_Sidewalk-3-channel-composite_2003.mp4
